Region/Country/Area,Region,Year,Series,Value
145,Western Asia,2014,Gross enrollment ratio - Tertiary (male),48.7843
145,Western Asia,2014,Gross enrollment ratio - Tertiary (female),46.8669
145,Western Asia,2015,Students enrolled in primary education (thousands),26083.3602
145,Western Asia,2015,Gross enrollment ratio - Primary (male),104.4532
145,Western Asia,2015,Gross enrollment ratio - Primary (female),98.118
145,Western Asia,2015,Students enrolled in secondary education (thousands),25221.8262
145,Western Asia,2015,Gross enrollment ratio - Secondary (male),86.6766
145,Western Asia,2015,Gross enrollment ratio - Secondary (female),78.9954
145,Western Asia,2015,Students enrolled in tertiary education (thousands),11274.3085
145,Western Asia,2015,Gross enrollment ratio - Tertiary (male),51.6906
145,Western Asia,2015,Gross enrollment ratio - Tertiary (female),49.9578
145,Western Asia,2018,Students enrolled in primary education (thousands),25854.708
145,Western Asia,2018,Gross enrollment ratio - Primary (male),99.5212
145,Western Asia,2018,Gross enrollment ratio - Primary (female),93.4857
145,Western Asia,2018,Students enrolled in secondary education (thousands),26281.5837
145,Western Asia,2018,Gross enrollment ratio - Secondary (male),88.629
145,Western Asia,2018,Gross enrollment ratio - Secondary (female),80.1305
145,Western Asia,2018,Students enrolled in tertiary education (thousands),12512.2283
145,Western Asia,2018,Gross enrollment ratio - Tertiary (male),57.0956
145,Western Asia,2018,Gross enrollment ratio - Tertiary (female),55.5494
150,Europe,2005,Students enrolled in primary education (thousands),38466.5916
150,Europe,2005,Gross enrollment ratio - Primary (male),102.0702
150,Europe,2005,Gross enrollment ratio - Primary (female),101.3141
150,Europe,2005,Students enrolled in secondary education (thousands),65272.2982
150,Europe,2005,Gross enrollment ratio - Secondary (male),97.7422
150,Europe,2005,Gross enrollment ratio - Secondary (female),97.541
150,Europe,2005,Students enrolled in tertiary education (thousands),32162.5832
150,Europe,2005,Gross enrollment ratio - Tertiary (male),55.4124
150,Europe,2005,Gross enrollment ratio - Tertiary (female),70.8177
150,Europe,2010,Students enrolled in primary education (thousands),36752.0496
150,Europe,2010,Gross enrollment ratio - Primary (male),102.1306
150,Europe,2010,Gross enrollment ratio - Primary (female),101.5827
150,Europe,2010,Students enrolled in secondary education (thousands),58634.7721
150,Europe,2010,Gross enrollment ratio - Secondary (male),101.2196
150,Europe,2010,Gross enrollment ratio - Secondary (female),100.4545
150,Europe,2010,Students enrolled in tertiary education (thousands),33704.6895
150,Europe,2010,Gross enrollment ratio - Tertiary (male),59.7221
150,Europe,2010,Gross enrollment ratio - Tertiary (female),76.8114
150,Europe,2014,Students enrolled in primary education (thousands),37918.7195
150,Europe,2014,Gross enrollment ratio - Primary (male),101.0492
150,Europe,2014,Gross enrollment ratio - Primary (female),101.1535
150,Europe,2014,Students enrolled in secondary education (thousands),57922.2798
150,Europe,2014,Gross enrollment ratio - Secondary (male),106.878
150,Europe,2014,Gross enrollment ratio - Secondary (female),106.5633
150,Europe,2014,Students enrolled in tertiary education (thousands),30628.8849
150,Europe,2014,Gross enrollment ratio - Tertiary (male),62.7826
150,Europe,2014,Gross enrollment ratio - Tertiary (female),77.0244
150,Europe,2015,Students enrolled in primary education (thousands),38365.366
150,Europe,2015,Gross enrollment ratio - Primary (male),100.5275
150,Europe,2015,Gross enrollment ratio - Primary (female),100.6699
150,Europe,2015,Students enrolled in secondary education (thousands),57466.4706
150,Europe,2015,Gross enrollment ratio - Secondary (male),106.9037
150,Europe,2015,Gross enrollment ratio - Secondary (female),106.5273
150,Europe,2015,Students enrolled in tertiary education (thousands),29646.2938
150,Europe,2015,Gross enrollment ratio - Tertiary (male),62.5462
150,Europe,2015,Gross enrollment ratio - Tertiary (female),76.8251
150,Europe,2018,Students enrolled in primary education (thousands),40234.0885
150,Europe,2018,Gross enrollment ratio - Primary (male),101.1125
150,Europe,2018,Gross enrollment ratio - Primary (female),100.8908
150,Europe,2018,Students enrolled in secondary education (thousands),58098.2614
150,Europe,2018,Gross enrollment ratio - Secondary (male),107.3663
150,Europe,2018,Gross enrollment ratio - Secondary (female),106.733
150,Europe,2018,Students enrolled in tertiary education (thousands),28898.275
150,Europe,2018,Gross enrollment ratio - Tertiary (male),64.5218
150,Europe,2018,Gross enrollment ratio - Tertiary (female),78.9673
9,Oceania,2005,Students enrolled in primary education (thousands),3141.5993
9,Oceania,2005,Gross enrollment ratio - Primary (male),91.0423
9,Oceania,2005,Gross enrollment ratio - Primary (female),89.0703
9,Oceania,2005,Students enrolled in secondary education (thousands),3566.4196
9,Oceania,2005,Gross enrollment ratio - Secondary (male),111.7047
9,Oceania,2005,Gross enrollment ratio - Secondary (female),108.4703
9,Oceania,2005,Students enrolled in tertiary education (thousands),1615.5426
9,Oceania,2005,Gross enrollment ratio - Tertiary (male),57.1546
9,Oceania,2005,Gross enrollment ratio - Tertiary (female),70.6531
9,Oceania,2010,Students enrolled in primary education (thousands),3555.8705
9,Oceania,2010,Gross enrollment ratio - Primary (male),99.4235
9,Oceania,2010,Gross enrollment ratio - Primary (female),96.4325
9,Oceania,2010,Students enrolled in secondary education (thousands),3769.7008
9,Oceania,2010,Gross enrollment ratio - Secondary (male),114.6994
9,Oceania,2010,Gross enrollment ratio - Secondary (female),107.0654
9,Oceania,2010,Students enrolled in tertiary education (thousands),1987.0284
9,Oceania,2010,Gross enrollment ratio - Tertiary (male),61.0251
9,Oceania,2010,Gross enrollment ratio - Tertiary (female),82.3883
9,Oceania,2014,Students enrolled in primary education (thousands),4079.8456
9,Oceania,2014,Gross enrollment ratio - Primary (male),106.6758
9,Oceania,2014,Gross enrollment ratio - Primary (female),103.2097
9,Oceania,2014,Students enrolled in secondary education (thousands),3885.6692
9,Oceania,2014,Gross enrollment ratio - Secondary (male),116.87
9,Oceania,2014,Gross enrollment ratio - Secondary (female),104.5394
9,Oceania,2014,Students enrolled in tertiary education (thousands),2171.7869
9,Oceania,2014,Gross enrollment ratio - Tertiary (male),62.7163
9,Oceania,2014,Gross enrollment ratio - Tertiary (female),88.5265
9,Oceania,2015,Students enrolled in primary education (thousands),4100.5744
9,Oceania,2015,Gross enrollment ratio - Primary (male),104.8501
9,Oceania,2015,Gross enrollment ratio - Primary (female),101.7676
9,Oceania,2015,Students enrolled in secondary education (thousands),3908.6879
9,Oceania,2015,Gross enrollment ratio - Secondary (male),117.6267
9,Oceania,2015,Gross enrollment ratio - Secondary (female),104.1014
9,Oceania,2015,Students enrolled in tertiary education (thousands),2205.7277
9,Oceania,2015,Gross enrollment ratio - Tertiary (male),63.551
9,Oceania,2015,Gross enrollment ratio - Tertiary (female),90.4805
9,Oceania,2018,Students enrolled in primary education (thousands),4303.6001
9,Oceania,2018,Gross enrollment ratio - Primary (male),104.5802
9,Oceania,2018,Gross enrollment ratio - Primary (female),101.6624
9,Oceania,2018,Students enrolled in secondary education (thousands),3952.5594
9,Oceania,2018,Gross enrollment ratio - Secondary (male),113.7819
9,Oceania,2018,Gross enrollment ratio - Secondary (female),101.9935
9,Oceania,2018,Students enrolled in tertiary education (thousands),2075.5324
9,Oceania,2018,Gross enrollment ratio - Tertiary (male),60.9733
9,Oceania,2018,Gross enrollment ratio - Tertiary (female),86.1177
4,Afghanistan,2004,Students enrolled in primary education (thousands),4430.142
4,Afghanistan,2004,Gross enrollment ratio - Primary (male),144.6119
4,Afghanistan,2004,Gross enrollment ratio - Primary (female),62.591
4,Afghanistan,2004,Students enrolled in secondary education (thousands),594.306
4,Afghanistan,2004,Gross enrollment ratio - Secondary (male),28.3513
4,Afghanistan,2004,Gross enrollment ratio - Secondary (female),5.9427
4,Afghanistan,2004,Students enrolled in tertiary education (thousands),27.648
4,Afghanistan,2004,Gross enrollment ratio - Tertiary (male),1.8215
4,Afghanistan,2004,Gross enrollment ratio - Tertiary (female),0.514
4,Afghanistan,2005,Students enrolled in primary education (thousands),4318.819
4,Afghanistan,2005,Gross enrollment ratio - Primary (male),123.106
4,Afghanistan,2005,Gross enrollment ratio - Primary (female),71.8121
4,Afghanistan,2005,Students enrolled in secondary education (thousands),651.453
4,Afghanistan,2005,Gross enrollment ratio - Secondary (male),27.5933
4,Afghanistan,2005,Gross enrollment ratio - Secondary (female),9.0069
4,Afghanistan,2009,Students enrolled in primary education (thousands),4945.632
4,Afghanistan,2009,Gross enrollment ratio - Primary (male),116.3647
4,Afghanistan,2009,Gross enrollment ratio - Primary (female),76.5104
4,Afghanistan,2009,Students enrolled in secondary education (thousands),1716.19
4,Afghanistan,2009,Gross enrollment ratio - Secondary (male),59.3823
4,Afghanistan,2009,Gross enrollment ratio - Secondary (female),28.5837
4,Afghanistan,2009,Students enrolled in tertiary education (thousands),95.185
4,Afghanistan,2009,Gross enrollment ratio - Tertiary (male),5.9738
4,Afghanistan,2009,Gross enrollment ratio - Tertiary (female),1.4121
4,Afghanistan,2010,Students enrolled in primary education (thousands),5279.326
4,Afghanistan,2010,Gross enrollment ratio - Primary (male),118.6145
4,Afghanistan,2010,Gross enrollment ratio - Primary (female),80.6355
4,Afghanistan,2010,Students enrolled in secondary education (thousands),2044.157
4,Afghanistan,2010,Gross enrollment ratio - Secondary (male),66.8929
4,Afghanistan,2010,Gross enrollment ratio - Secondary (female),33.3027
4,Afghanistan,2014,Students enrolled in primary education (thousands),6217.756
4,Afghanistan,2014,Gross enrollment ratio - Primary (male),124.2094
4,Afghanistan,2014,Gross enrollment ratio - Primary (female),86.7296
4,Afghanistan,2014,Students enrolled in secondary education (thousands),2602.734
4,Afghanistan,2014,Gross enrollment ratio - Secondary (male),67.0969
4,Afghanistan,2014,Gross enrollment ratio - Secondary (female),37.333
4,Afghanistan,2014,Students enrolled in tertiary education (thousands),262.874
4,Afghanistan,2014,Gross enrollment ratio - Tertiary (male),12.634
4,Afghanistan,2014,Gross enrollment ratio - Tertiary (female),3.487
4,Afghanistan,2015,Students enrolled in primary education (thousands),6199.329
4,Afghanistan,2015,Gross enrollment ratio - Primary (male),122.655
4,Afghanistan,2015,Gross enrollment ratio - Primary (female),83.5044
4,Afghanistan,2015,Students enrolled in secondary education (thousands),2651.459
4,Afghanistan,2015,Gross enrollment ratio - Secondary (male),65.8758
4,Afghanistan,2015,Gross enrollment ratio - Secondary (female),36.7519
4,Afghanistan,2018,Students enrolled in primary education (thousands),6544.906
4,Afghanistan,2018,Gross enrollment ratio - Primary (male),124.2298
4,Afghanistan,2018,Gross enrollment ratio - Primary (female),82.8503
4,Afghanistan,2018,Students enrolled in secondary education (thousands),3063.889
4,Afghanistan,2018,Gross enrollment ratio - Secondary (male),70.0528
4,Afghanistan,2018,Gross enrollment ratio - Secondary (female),39.9984
4,Afghanistan,2018,Students enrolled in tertiary education (thousands),370.61
4,Afghanistan,2018,Gross enrollment ratio - Tertiary (male),14.2081
4,Afghanistan,2018,Gross enrollment ratio - Tertiary (female),4.9051
8,Albania,2005,Students enrolled in primary education (thousands),237.975
8,Albania,2005,Gross enrollment ratio - Primary (male),100.4183
8,Albania,2005,Gross enrollment ratio - Primary (female),100.9562
8,Albania,2005,Students enrolled in secondary education (thousands),407.403
8,Albania,2005,Gross enrollment ratio - Secondary (male),79.2454
8,Albania,2005,Gross enrollment ratio - Secondary (female),76.5058
8,Albania,2005,Students enrolled in tertiary education (thousands),63.257
8,Albania,2005,Gross enrollment ratio - Tertiary (male),18.841
8,Albania,2005,Gross enrollment ratio - Tertiary (female),27.3505
8,Albania,2010,Students enrolled in primary education (thousands),224.781
8,Albania,2010,Gross enrollment ratio - Primary (male),93.207
8,Albania,2010,Gross enrollment ratio - Primary (female),93.8049
8,Albania,2010,Students enrolled in secondary education (thousands),355.871
8,Albania,2010,Gross enrollment ratio - Secondary (male),87.8748
8,Albania,2010,Gross enrollment ratio - Secondary (female),88.3555
8,Albania,2010,Students enrolled in tertiary education (thousands),122.326
8,Albania,2010,Gross enrollment ratio - Tertiary (male),38.0478
8,Albania,2010,Gross enrollment ratio - Tertiary (female),51.5711
8,Albania,2014,Students enrolled in primary education (thousands),195.72
8,Albania,2014,Gross enrollment ratio - Primary (male),102.3587
8,Albania,2014,Gross enrollment ratio - Primary (female),106.1275
8,Albania,2014,Students enrolled in secondary education (thousands),333.291
8,Albania,2014,Gross enrollment ratio - Secondary (male),100.362
8,Albania,2014,Gross enrollment ratio - Secondary (female),94.7869
